subject,session,run,electrode,condition,X,Y,Z,coordinates_xyz,euclidean_norm
sub-006,ses-2,run-01,cathode3,target,77.14740793,-42.07096959,16.07553074,"[77.147, -42.071, 16.076]",89.33147105658351
sub-006,ses-2,run-02,anode,target,71.43224561,-66.6086599,5.99974775,"[71.432, -66.609, 6.000]",97.85334056446341
sub-006,ses-2,run-02,cathode1,target,62.67620336,-85.54065015,24.01924862,"[62.676, -85.541, 24.019]",108.73101489445477
sub-006,ses-2,run-02,cathode2,target,63.29030149,-69.34347633,-24.22815186,"[63.290, -69.343, -24.228]",96.95969943628944
sub-006,ses-2,run-02,cathode3,target,77.01460623,-42.20838063,15.99341954,"[77.015, -42.208, 15.993]",89.26693921464636
sub-006,ses-3,run-01,anode,target,71.67503442,-65.26070506,5.81322115,"[71.675, -65.261, 5.813]",97.10851519910756
sub-006,ses-3,run-01,cathode1,target,63.77578662,-83.14713587,27.96486997,"[63.776, -83.147, 27.965]",108.45658631370904
sub-006,ses-3,run-01,cathode2,target,63.23824342,-72.13195612,-21.72429652,"[63.238, -72.132, -21.724]",98.35669567362287
sub-006,ses-3,run-01,cathode3,target,76.75604658,-38.61506938,12.00167485,"[76.756, -38.615, 12.002]",86.75629354126688
sub-006,ses-3,run-02,anode,target,71.62650713,-65.2127798,5.9406305,"[71.627, -65.213, 5.941]",97.04820587535227
sub-006,ses-3,run-02,cathode1,target,63.84994682,-83.7244213,28.02961236,"[63.850, -83.724, 28.030]",108.95987151235352
sub-006,ses-3,run-02,cathode2,target,63.26625093,-72.2904574,-21.42634248,"[63.266, -72.290, -21.426]",98.42569222468894
sub-006,ses-3,run-02,cathode3,target,76.22887033,-38.27347262,11.99301744,"[76.229, -38.273, 11.993]",86.13670440351191
sub-006,ses-4,run-01,anode,target,71.15460007,-66.40518847,8.31600392,"[71.155, -66.405, 8.316]",97.6820458838538
sub-006,ses-4,run-01,cathode1,target,59.63517612,-89.0374494,25.23092217,"[59.635, -89.037, 25.231]",110.09369219019578
sub-006,ses-4,run-01,cathode2,target,67.25660436,-65.20921168,-21.52231062,"[67.257, -65.209, -21.522]",96.11920709404747
sub-006,ses-4,run-01,cathode3,target,76.66406341,-41.85711389,21.50223909,"[76.664, -41.857, 21.502]",89.95411545680639
sub-006,ses-4,run-02,anode,target,71.75741274,-67.61587307,8.3636576,"[71.757, -67.616, 8.364]",98.94939788905795
sub-006,ses-4,run-02,cathode1,target,60.03646316,-90.14126594,25.17979033,"[60.036, -90.141, 25.180]",111.19283508882486
sub-006,ses-4,run-02,cathode2,target,67.83952141,-66.10655345,-21.35822833,"[67.840, -66.107, -21.358]",97.10021107892592
sub-006,ses-4,run-02,cathode3,target,77.08485582,-43.61288734,22.09111985,"[77.085, -43.613, 22.091]",91.28075654347298
sub-006,ses-baseline,run-baseline,anode,control,-48.22249139234159,-24.459318172809862,89.85561506860388,"[-48.222, -24.459, 89.856]",104.86991218133215
sub-006,ses-baseline,run-baseline,anode,target,72.62396405232018,-64.61124453114964,16.357488354147367,"[72.624, -64.611, 16.357]",98.57190522553967
sub-006,ses-baseline,run-baseline,cathode1,control,-31.38329047694049,22.248361184150966,87.05589235738852,"[-31.383, 22.248, 87.056]",95.17682958935791
sub-006,ses-baseline,run-baseline,cathode1,target,64.2967563340861,-81.7494899058857,39.428050338037615,"[64.297, -81.749, 39.428]",111.22779836181321
sub-006,ses-baseline,run-baseline,cathode2,control,-73.71084206597055,-39.22769130122721,51.701902456510425,"[-73.711, -39.228, 51.702]",98.20991151875329
sub-006,ses-baseline,run-baseline,cathode2,target,64.85754050332741,-72.94667596976453,-11.241052512373834,"[64.858, -72.947, -11.241]",98.2551747073126
sub-006,ses-baseline,run-baseline,cathode3,control,-15.528385568365149,-58.0285748154505,105.40537846289543,"[-15.528, -58.029, 105.405]",121.32081462955301
sub-006,ses-baseline,run-baseline,cathode3,target,78.11870317162804,-35.559573980455184,21.291682526689616,"[78.119, -35.560, 21.292]",88.43274750738968
sub-007,ses-1,run-01,anode,target,-60.68119878,-32.30604975,61.64693879,"[-60.681, -32.306, 61.647]",92.33760771216328
sub-007,ses-1,run-01,cathode1,target,-61.24521814,1.54165847,55.21434021,"[-61.245, 1.542, 55.214]",82.47409787733316
sub-007,ses-1,run-01,cathode2,target,-64.07914019,-51.62722847,34.36972229,"[-64.079, -51.627, 34.370]",89.17838716457578
sub-007,ses-1,run-01,cathode3,target,-40.80766524,-43.00923502,85.82108363,"[-40.808, -43.009, 85.821]",104.30876394039454
sub-007,ses-1,run-02,anode,target,-60.84007322,-33.15883484,62.18044427,"[-60.840, -33.159, 62.180]",93.09903590787575
sub-007,ses-1,run-02,cathode1,target,-61.25557916,0.64045777,56.28566584,"[-61.256, 0.640, 56.286]",83.19093907051611
sub-007,ses-1,run-02,cathode2,target,-64.2603288,-52.05469093,34.57276151,"[-64.260, -52.055, 34.573]",89.63457225718919
sub-007,ses-1,run-02,cathode3,target,-41.28060818,-43.64831025,85.98752116,"[-41.281, -43.648, 85.988]",104.89574536001156
sub-007,ses-2,run-01,anode,target,-62.99333559,-41.50303372,52.53392135,"[-62.993, -41.503, 52.534]",91.9264653357552
sub-007,ses-2,run-01,cathode1,target,-63.12184988,-1.6252692,52.02442829,"[-63.122, -1.625, 52.024]",81.81412207649164
sub-007,ses-2,run-01,cathode2,target,-62.16800584,-59.49607638,18.72990686,"[-62.168, -59.496, 18.730]",88.0650524653301
sub-007,ses-2,run-01,cathode3,target,-42.80725073,-58.27593736,77.60672123,"[-42.807, -58.276, 77.607]",106.07237515167962
sub-007,ses-2,run-02,anode,target,-63.04844244,-42.10070128,53.27397992,"[-63.048, -42.101, 53.274]",92.65900970167094
sub-007,ses-2,run-02,cathode1,target,-62.94964197,-2.13154438,52.99931017,"[-62.950, -2.132, 52.999]",82.31723868115937
sub-007,ses-2,run-02,cathode2,target,-62.28220728,-59.96465066,19.19170153,"[-62.282, -59.965, 19.192]",88.56158354535745
sub-007,ses-2,run-02,cathode3,target,-43.36104413,-59.43258939,78.22533425,"[-43.361, -59.433, 78.225]",107.3853609584117
sub-007,ses-3,run-01,anode,target,-62.97297587,-40.96614928,53.66789076,"[-62.973, -40.966, 53.668]",92.32585540021896
sub-007,ses-3,run-01,cathode1,target,-64.41873208,-1.29142505,48.36689988,"[-64.419, -1.291, 48.367]",80.56548780623457
sub-007,ses-3,run-01,cathode2,target,-62.60855968,-59.14173326,21.17621995,"[-62.609, -59.142, 21.176]",88.69052175724241
sub-007,ses-3,run-01,cathode3,target,-42.25492786,-51.91614067,79.60522464,"[-42.255, -51.916, 79.605]",104.00844379427036
sub-007,ses-3,run-02,anode,target,-63.17019237,-41.22193449,54.33190419,"[-63.170, -41.222, 54.332]",92.9606201575269
sub-007,ses-3,run-02,cathode1,target,-64.50789641,-1.60759852,49.21077084,"[-64.508, -1.608, 49.211]",81.1514204368093
sub-007,ses-3,run-02,cathode2,target,-63.08199272,-59.39586342,21.86192132,"[-63.082, -59.396, 21.862]",89.35966652094946
sub-007,ses-3,run-02,cathode3,target,-42.77260817,-52.82186893,79.87877988,"[-42.773, -52.822, 79.879]",104.88214968258394
sub-007,ses-4,run-01,anode,target,-62.41948472,-36.52597913,57.37962109,"[-62.419, -36.526, 57.380]",92.31879624728369
sub-007,ses-4,run-01,cathode1,target,-61.98786623,3.28499545,53.53007609,"[-61.988, 3.285, 53.530]",81.96801693987774
sub-007,ses-4,run-01,cathode2,target,-63.04174259,-56.33019947,24.96879347,"[-63.042, -56.330, 24.969]",88.15210336946772
sub-007,ses-4,run-01,cathode3,target,-39.88481428,-49.64851953,82.59055331,"[-39.885, -49.649, 82.591]",104.2927293617481
sub-007,ses-4,run-02,anode,target,-62.79133771,-37.0977976,58.06439539,"[-62.791, -37.098, 58.064]",93.22270479978623
sub-007,ses-4,run-02,cathode1,target,-62.01355068,2.63305006,55.47643781,"[-62.014, 2.633, 55.476]",83.24811452907623
sub-007,ses-4,run-02,cathode2,target,-63.28193107,-56.65377535,25.47325938,"[-63.282, -56.654, 25.473]",88.67434806525084
sub-007,ses-4,run-02,cathode3,target,-40.10269345,-50.87172945,83.18047859,"[-40.103, -50.872, 83.180]",105.42841598753212
sub-007,ses-baseline,run-baseline,anode,control,50.41548442606061,-6.306220028516925,74.32749218473619,"[50.415, -6.306, 74.327]",90.03369133515767
sub-007,ses-baseline,run-baseline,anode,target,-64.15025324728687,-46.36211647463718,47.83026952324702,"[-64.150, -46.362, 47.830]",92.47937888180974
sub-007,ses-baseline,run-baseline,cathode1,control,54.154419906269865,-55.64364919773623,70.05936830971905,"[54.154, -55.644, 70.059]",104.58122192526818
sub-007,ses-baseline,run-baseline,cathode1,target,-66.83465216305441,-6.682797874765141,45.10722053175602,"[-66.835, -6.683, 45.107]",80.90854010110374
sub-007,ses-baseline,run-baseline,cathode2,control,67.11677115725837,20.742808846922895,36.181499537066934,"[67.117, 20.743, 36.181]",79.01914956633327
sub-007,ses-baseline,run-baseline,cathode2,target,-60.284593561911194,-65.73243406667734,13.187570561339953,"[-60.285, -65.732, 13.188]",90.1603966637527
sub-007,ses-baseline,run-baseline,cathode3,control,7.743700688536961,9.889319429951707,92.11860833723279,"[7.744, 9.889, 92.119]",92.97097149718164
sub-007,ses-baseline,run-baseline,cathode3,target,-42.20878002831976,-60.10853553036881,77.23468667991473,"[-42.209, -60.109, 77.235]",106.58242810908979
sub-009,ses-1,run-01,anode,control,-70.07666883,-44.5505194,37.67479281,"[-70.077, -44.551, 37.675]",91.18595454561903
sub-009,ses-1,run-01,cathode1,control,-64.65782667,-61.53276208,2.81567813,"[-64.658, -61.533, 2.816]",89.30197871387514
sub-009,ses-1,run-01,cathode2,control,-67.22127948,-6.08859608,39.88441982,"[-67.221, -6.089, 39.884]",78.39986199944278
sub-009,ses-1,run-01,cathode3,control,-55.49942942,-61.34780081,65.76856147,"[-55.499, -61.348, 65.769]",105.68463941369231
sub-009,ses-1,run-02,anode,control,-70.09824885,-45.14803659,38.10487105,"[-70.098, -45.148, 38.105]",91.67382885810777
sub-009,ses-1,run-02,cathode1,control,-64.48969028,-61.80677854,2.99583545,"[-64.490, -61.807, 2.996]",89.37546115095805
sub-009,ses-1,run-02,cathode2,control,-67.12042701,-6.7117548,40.84105625,"[-67.120, -6.712, 40.841]",78.8555086859233
sub-009,ses-1,run-02,cathode3,control,-55.16513676,-62.20555693,65.79342252,"[-55.165, -62.206, 65.793]",106.0259311376996
sub-009,ses-baseline,run-baseline,anode,control,-46.53506755077213,-36.12093209639075,83.29596754028033,"[-46.535, -36.121, 83.296]",102.021823429786
sub-009,ses-baseline,run-baseline,anode,target,64.85334336046618,-64.68268554211866,6.861399756849225,"[64.853, -64.683, 6.861]",91.85251635417737
sub-009,ses-baseline,run-baseline,cathode1,control,-32.17043157449593,11.474847787608153,82.8847296564222,"[-32.170, 11.475, 82.885]",89.6464567601882
sub-009,ses-baseline,run-baseline,cathode1,target,57.67856199463545,-83.36704459344736,29.064424118555028,"[57.679, -83.367, 29.064]",105.4590981725052
sub-009,ses-baseline,run-baseline,cathode2,control,-71.07600147360455,-49.99278521161799,44.268705859037176,"[-71.076, -49.993, 44.269]",97.52330427710476
sub-009,ses-baseline,run-baseline,cathode2,target,58.93387846306874,-72.29836244783833,-21.453046788768994,"[58.934, -72.298, -21.453]",95.71044070455359
sub-009,ses-baseline,run-baseline,cathode3,control,-12.373221818939504,-68.50968607122313,96.69242477254359,"[-12.373, -68.510, 96.692]",119.14738231347017
sub-009,ses-baseline,run-baseline,cathode3,target,74.01234680685684,-36.837679786169275,13.195863833389138,"[74.012, -36.838, 13.196]",83.71960913786054
sub-010,ses-1,run-01,anode,unknown,60.77275701,17.3478199,56.27894144,"[60.773, 17.348, 56.279]",84.62620220408269
sub-010,ses-1,run-01,cathode1,unknown,35.86644882,41.52689014,69.35385215,"[35.866, 41.527, 69.354]",88.43552206947935
sub-010,ses-1,run-01,cathode2,unknown,59.03352366,-16.99156668,71.45680856,"[59.034, -16.992, 71.457]",94.23240283223788
sub-010,ses-1,run-01,cathode3,unknown,68.57874346,17.8248486,18.41582445,"[68.579, 17.825, 18.416]",73.21141900235668
sub-010,ses-1,run-02,anode,unknown,61.10188818,16.66938257,57.96557385,"[61.102, 16.669, 57.966]",85.85637312503974
sub-010,ses-1,run-02,cathode1,unknown,36.42990051,40.44664557,71.78317651,"[36.430, 40.447, 71.783]",90.08825239119425
sub-010,ses-1,run-02,cathode2,unknown,59.16331353,-17.73391303,72.91717774,"[59.163, -17.734, 72.917]",95.55995054818435
sub-010,ses-1,run-02,cathode3,unknown,69.00153003,17.57779788,20.08297835,"[69.002, 17.578, 20.083]",73.9832152869669
sub-010,ses-2,run-01,anode,unknown,56.70704959,22.86747676,60.75300108,"[56.707, 22.867, 60.753]",86.1947684421644
sub-010,ses-2,run-01,cathode1,unknown,31.22017283,49.89371963,66.12406922,"[31.220, 49.894, 66.124]",88.5238667267956
sub-010,ses-2,run-01,cathode2,unknown,48.54456256,-8.06283186,80.92668099,"[48.545, -8.063, 80.927]",94.7138401069327
sub-010,ses-2,run-01,cathode3,unknown,67.94601261,18.85708129,24.94202986,"[67.946, 18.857, 24.942]",74.79542096888738
sub-010,ses-2,run-02,anode,unknown,57.48402867,21.747018,62.10637477,"[57.484, 21.747, 62.106]",87.375901317797
sub-010,ses-2,run-02,cathode1,unknown,32.21805631,48.86797493,67.14084736,"[32.218, 48.868, 67.141]",89.07286629705064
sub-010,ses-2,run-02,cathode2,unknown,49.32444814,-9.4841651,81.47577491,"[49.324, -9.484, 81.476]",95.71390948626323
sub-010,ses-2,run-02,cathode3,unknown,68.68297866,18.10521779,26.43558919,"[68.683, 18.105, 26.436]",75.78912088588832
sub-010,ses-3,run-01,anode,unknown,54.12848354,30.30414948,58.46251061,"[54.128, 30.304, 58.463]",85.24141805994664
sub-010,ses-3,run-01,cathode1,unknown,27.14504032,56.14489943,61.85264611,"[27.145, 56.145, 61.853]",87.83423465134844
sub-010,ses-3,run-01,cathode2,unknown,49.98492311,-2.37733793,77.83618328,"[49.985, -2.377, 77.836]",92.53440279995209
sub-010,ses-3,run-01,cathode3,unknown,65.99220647,26.08520132,23.01141088,"[65.992, 26.085, 23.011]",74.59848573109392
sub-010,ses-3,run-02,anode,unknown,53.99092776,29.64795394,60.29955104,"[53.991, 29.648, 60.300]",86.19778018510375
sub-010,ses-3,run-02,cathode1,unknown,27.06797184,55.41827783,63.63709615,"[27.068, 55.418, 63.637]",88.6202043756301
sub-010,ses-3,run-02,cathode2,unknown,49.69228825,-3.56962392,79.70025494,"[49.692, -3.570, 79.700]",93.99040570160508
sub-010,ses-3,run-02,cathode3,unknown,66.14910632,25.667665,24.68485016,"[66.149, 25.668, 24.685]",75.12572875459206
sub-010,ses-4,run-01,anode,unknown,57.61174515,24.94385491,57.89374589,"[57.612, 24.944, 57.894]",85.399033309374
sub-010,ses-4,run-01,cathode1,unknown,31.53264595,52.29453927,63.40148806,"[31.533, 52.295, 63.401]",88.02712812702653
sub-010,ses-4,run-01,cathode2,unknown,52.00804597,-6.79803649,76.5668546,"[52.008, -6.798, 76.567]",92.80912330732656
sub-010,ses-4,run-01,cathode3,unknown,67.53905923,21.12013462,22.81221558,"[67.539, 21.120, 22.812]",74.35039870578211
sub-010,ses-4,run-02,anode,unknown,57.91533918,24.45070638,59.10614924,"[57.915, 24.451, 59.106]",86.28766095332848
sub-010,ses-4,run-02,cathode1,unknown,31.94688725,51.5103134,65.32259341,"[31.947, 51.510, 65.323]",89.11204857559166
sub-010,ses-4,run-02,cathode2,unknown,52.26502626,-7.26457001,77.70213584,"[52.265, -7.265, 77.702]",93.92565603436844
sub-010,ses-4,run-02,cathode3,unknown,67.63347937,21.18693386,24.21338207,"[67.633, 21.187, 24.213]",74.89633882472512
sub-010,ses-baseline,run-baseline,anode,control,53.861015391747316,-19.584429245527446,75.67869607322486,"[53.861, -19.584, 75.679]",94.93062670838452
sub-010,ses-baseline,run-baseline,anode,target,71.94287703562479,-58.85740237432477,9.996935250702238,"[71.943, -58.857, 9.997]",93.4874862472135
sub-010,ses-baseline,run-baseline,cathode1,control,57.256296789190145,-68.15594373587113,68.32557057564694,"[57.256, -68.156, 68.326]",112.21363456829462
sub-010,ses-baseline,run-baseline,cathode1,target,66.21933040957012,-75.74946381260307,34.10006224321594,"[66.219, -75.749, 34.100]",106.23462351220472
sub-010,ses-baseline,run-baseline,cathode2,control,70.8349077120737,10.336033593010029,39.948945831255166,"[70.835, 10.336, 39.949]",81.9776555778609
sub-010,ses-baseline,run-baseline,cathode2,target,65.13277713878666,-69.27024554494669,-17.16368591102161,"[65.133, -69.270, -17.164]",96.61903378589676
sub-010,ses-baseline,run-baseline,cathode3,control,12.836039159335622,-4.165684134963095,98.03621758918379,"[12.836, -4.166, 98.036]",98.96068302515938
sub-010,ses-baseline,run-baseline,cathode3,target,76.68000605548335,-29.45807735624479,13.33852101715783,"[76.680, -29.458, 13.339]",83.21969594465378
sub-011,ses-1,run-01,anode,control,49.0891482,30.61024522,58.04504153,"[49.089, 30.610, 58.045]",81.95095136512766
sub-011,ses-1,run-01,cathode1,control,23.13157404,57.69274314,56.42110647,"[23.132, 57.693, 56.421]",83.94559895482963
sub-011,ses-1,run-01,cathode2,control,41.73260514,1.34375419,79.24289565,"[41.733, 1.344, 79.243]",89.57037745868377
sub-011,ses-1,run-01,cathode3,control,65.34845469,25.97351554,25.59260775,"[65.348, 25.974, 25.593]",74.83331885813273
sub-011,ses-1,run-02,anode,control,48.65877063,29.63156265,57.21635019,"[48.659, 29.632, 57.216]",80.74290181414425
sub-011,ses-1,run-02,cathode1,control,22.34399331,56.43621393,56.11318334,"[22.344, 56.436, 56.113]",82.66189947211777
sub-011,ses-1,run-02,cathode2,control,41.78821598,0.80701937,78.02774466,"[41.788, 0.807, 78.028]",88.51686399653369
sub-011,ses-1,run-02,cathode3,control,64.86247345,25.16552618,24.43803161,"[64.862, 25.166, 24.438]",73.7405014828322
sub-011,ses-2,run-01,anode,control,51.07017097,26.14026991,58.30151591,"[51.070, 26.140, 58.302]",81.79573846647921
sub-011,ses-2,run-01,cathode1,control,25.5321456,52.58682046,59.42513564,"[25.532, 52.587, 59.425]",83.35832826337314
sub-011,ses-2,run-01,cathode2,control,43.62375635,-5.79575106,79.29007949,"[43.624, -5.796, 79.290]",90.68373367900207
sub-011,ses-2,run-01,cathode3,control,67.02678128,21.36833162,23.81423786,"[67.027, 21.368, 23.814]",74.27188519104593
sub-011,ses-2,run-02,anode,control,50.35734565,26.13826651,56.03375058,"[50.357, 26.138, 56.034]",79.74241306308087
sub-011,ses-2,run-02,cathode1,control,24.91035038,52.81960947,55.87028822,"[24.910, 52.820, 55.870]",80.8203304027121
sub-011,ses-2,run-02,cathode2,control,42.57251829,-5.26501761,77.3754488,"[42.573, -5.265, 77.375]",88.47089804555742
sub-011,ses-2,run-02,cathode3,control,67.22071239,20.96060055,21.55972578,"[67.221, 20.961, 21.560]",73.63961383212542
sub-011,ses-3,run-01,anode,control,52.71884649,32.93410544,50.67224758,"[52.719, 32.934, 50.672]",80.19731137125508
sub-011,ses-3,run-01,cathode1,control,25.1769717,57.35231492,54.36005807,"[25.177, 57.352, 54.360]",82.93481683852221
sub-011,ses-3,run-01,cathode2,control,50.30435381,0.14712577,71.32505428,"[50.304, 0.147, 71.325]",87.28008378936633
sub-011,ses-3,run-01,cathode3,control,65.47810834,28.65750185,15.27168309,"[65.478, 28.658, 15.272]",73.08802493205658
sub-011,ses-3,run-02,anode,control,52.57242537,32.0949023,51.31881951,"[52.572, 32.095, 51.319]",80.17208927569945
sub-011,ses-3,run-02,cathode1,control,24.96320393,55.90695813,55.81549848,"[24.963, 55.907, 55.815]",82.84998122130881
sub-011,ses-3,run-02,cathode2,control,50.45416792,-0.93419684,71.00990428,"[50.454, -0.934, 71.010]",87.11430588652007
sub-011,ses-3,run-02,cathode3,control,65.39630224,28.60635998,15.38096942,"[65.396, 28.606, 15.381]",73.01763073580071
sub-011,ses-4,run-01,anode,control,41.13197732,33.3731403,64.82944823,"[41.132, 33.373, 64.829]",83.71656592062725
sub-011,ses-4,run-01,cathode1,control,11.8730645,57.27362348,60.91185979,"[11.873, 57.274, 60.912]",84.44816321404858
sub-011,ses-4,run-01,cathode2,control,35.39573417,0.46324302,84.35254901,"[35.396, 0.463, 84.353]",91.4790966068934
sub-011,ses-4,run-01,cathode3,control,61.26307156,29.58370517,34.6690146,"[61.263, 29.584, 34.669]",76.3564019705367
sub-011,ses-4,run-02,anode,control,40.23313378,32.7636534,64.74266053,"[40.233, 32.764, 64.743]",82.96851288517547
sub-011,ses-4,run-02,cathode1,control,11.22650049,56.16230391,60.96099611,"[11.227, 56.162, 60.961]",83.64497438851068
sub-011,ses-4,run-02,cathode2,control,35.08652356,-0.17701358,85.05718395,"[35.087, -0.177, 85.057]",92.00989083157351
