subject,session,run,project,extracted_mean_x,condition_in_table,n_candidates,condition_separation_mm,recommended,reason,baseline_side_ok,baseline_mean_x,swap
sub-6203,ses-3,run-01,P6,48.74,target,2,104.66,target,matches the side of the 'target' montage,,,no
sub-6203,ses-3,run-02,P6,48.59,target,2,104.66,target,matches the side of the 'target' montage,,,no
sub-6203,ses-4,run-01,P6,46.01,target,2,104.66,target,matches the side of the 'target' montage,,,no
sub-6203,ses-4,run-02,P6,45.4,target,2,104.66,target,matches the side of the 'target' montage,,,no
sub-6204,ses-1,run-01,P6,-50.47,control,2,107.5,control,matches the side of the 'control' montage,,,no
sub-6204,ses-1,run-02,P6,-49.92,control,2,107.5,control,matches the side of the 'control' montage,,,no
sub-6204,ses-4,run-01,P6,-53.87,control,2,107.5,control,matches the side of the 'control' montage,,,no
sub-6204,ses-4,run-02,P6,-54.09,control,2,107.5,control,matches the side of the 'control' montage,,,no
sub-6205,ses-1,run-01,P6,44.05,target,2,110.4,target,matches the side of the 'target' montage,,,no
sub-6205,ses-1,run-02,P6,47.58,target,2,110.4,target,matches the side of the 'target' montage,,,no
sub-6205,ses-3,run-02,P6,39.6,target,2,110.4,target,matches the side of the 'target' montage,,,no
sub-6205,ses-4,run-01,P6,41.66,target,2,110.4,target,matches the side of the 'target' montage,,,no
sub-6206,ses-1,run-01,P6,52.58,target,2,103.39,target,matches the side of the 'target' montage,,,no
sub-6206,ses-1,run-02,P6,52.04,target,2,103.39,target,matches the side of the 'target' montage,,,no
sub-6206,ses-2,run-01,P6,43.4,target,2,103.39,target,matches the side of the 'target' montage,,,no
sub-6206,ses-2,run-02,P6,43.19,target,2,103.39,target,matches the side of the 'target' montage,,,no
sub-6206,ses-3,run-01,P6,48.75,target,2,103.39,target,matches the side of the 'target' montage,,,no
sub-6206,ses-3,run-02,P6,48.37,target,2,103.39,target,matches the side of the 'target' montage,,,no
sub-6206,ses-4,run-01,P6,37.78,target,2,103.39,target,matches the side of the 'target' montage,,,no
sub-6209,ses-1,run-01,P6,-69.29,control,2,122.09,control,matches the side of the 'control' montage,,,no
sub-6209,ses-1,run-02,P6,-68.89,control,2,122.09,control,matches the side of the 'control' montage,,,no
sub-6209,ses-3,run-01,P6,-69.17,control,2,122.09,control,matches the side of the 'control' montage,,,no
sub-6209,ses-3,run-02,P6,-68.55,control,2,122.09,control,matches the side of the 'control' montage,,,no
sub-6209,ses-4,run-01,P6,-69.81,control,2,122.09,control,matches the side of the 'control' montage,,,no
sub-6209,ses-4,run-02,P6,-69.99,control,2,122.09,control,matches the side of the 'control' montage,,,no
sub-6210,ses-2,run-01,P6,-66.31,control,2,121.54,control,matches the side of the 'control' montage,,,no
sub-6210,ses-2,run-02,P6,-66.44,control,2,121.54,control,matches the side of the 'control' montage,,,no
sub-6210,ses-3,run-01,P6,-62.09,control,2,121.54,control,matches the side of the 'control' montage,,,no
sub-6210,ses-3,run-02,P6,-63.05,control,2,121.54,control,matches the side of the 'control' montage,,,no
sub-6210,ses-4,run-01,P6,-64.3,control,2,121.54,control,matches the side of the 'control' montage,,,no
sub-6210,ses-4,run-02,P6,-65.08,control,2,121.54,control,matches the side of the 'control' montage,,,no
sub-6211,ses-1,run-01,P6,51.02,target,2,102.57,target,matches the side of the 'target' montage,,,no
sub-6211,ses-1,run-02,P6,51.44,target,2,102.57,target,matches the side of the 'target' montage,,,no
sub-6211,ses-2,run-01,P6,44.56,target,2,102.57,target,matches the side of the 'target' montage,,,no
sub-6211,ses-3,run-01,P6,47.55,target,2,102.57,target,matches the side of the 'target' montage,,,no
sub-6211,ses-3,run-02,P6,13.8,target,2,102.57,target,montage too close to the midline for its side to be informative,,,no
sub-6211,ses-4,run-01,P6,67.04,target,2,102.57,target,matches the side of the 'target' montage,,,no
sub-6211,ses-4,run-02,P6,66.63,target,2,102.57,target,matches the side of the 'target' montage,,,no
sub-6215,ses-1,run-01,P6,-57.23,control,2,109.2,control,matches the side of the 'control' montage,,,no
sub-6215,ses-1,run-02,P6,-57.34,control,2,109.2,control,matches the side of the 'control' montage,,,no
sub-8101,ses-1,run-01,P8,32.61,control,2,85.62,control,matches the side of the 'control' montage,,,no
sub-8101,ses-1,run-02,P8,32.64,control,2,85.62,control,matches the side of the 'control' montage,,,no
sub-8101,ses-2,run-01,P8,43.24,control,2,85.62,control,matches the side of the 'control' montage,,,no
sub-8101,ses-2,run-02,P8,43.4,control,2,85.62,control,matches the side of the 'control' montage,,,no
sub-8101,ses-3,run-01,P8,46.47,control,2,85.62,control,matches the side of the 'control' montage,,,no
sub-8101,ses-3,run-02,P8,46.12,control,2,85.62,control,matches the side of the 'control' montage,,,no
sub-8102,ses-1,run-01,P8,41.66,control,2,89.73,control,matches the side of the 'control' montage,,,no
sub-8102,ses-1,run-02,P8,41.85,control,2,89.73,control,matches the side of the 'control' montage,,,no
sub-8102,ses-3,run-01,P8,41.93,control,2,89.73,control,matches the side of the 'control' montage,,,no
sub-8102,ses-3,run-02,P8,40.83,control,2,89.73,control,matches the side of the 'control' montage,,,no
sub-8102,ses-4,run-01,P8,36.52,control,2,89.73,control,matches the side of the 'control' montage,,,no
sub-8102,ses-4,run-02,P8,36.79,control,2,89.73,control,matches the side of the 'control' montage,,,no
sub-8103,ses-1,run-01,P8,39.01,control,2,88.75,control,matches the side of the 'control' montage,,,no
sub-8103,ses-1,run-02,P8,38.6,control,2,88.75,control,matches the side of the 'control' montage,,,no
sub-8103,ses-2,run-01,P8,42.78,control,2,88.75,control,matches the side of the 'control' montage,,,no
sub-8103,ses-2,run-02,P8,43.14,control,2,88.75,control,matches the side of the 'control' montage,,,no
sub-8103,ses-3,run-01,P8,55.38,control,2,88.75,control,matches the side of the 'control' montage,,,no
sub-8105,ses-1,run-01,P8,46.36,control,2,85.06,control,matches the side of the 'control' montage,,,no
sub-8105,ses-1,run-02,P8,46.51,control,2,85.06,control,matches the side of the 'control' montage,,,no
sub-8107,ses-1,run-01,P8,61.95,control,2,90.71,control,matches the side of the 'control' montage,,,no
sub-8107,ses-1,run-02,P8,61.79,control,2,90.71,control,matches the side of the 'control' montage,,,no
sub-8107,ses-2,run-01,P8,56.57,control,2,90.71,control,matches the side of the 'control' montage,,,no
sub-8107,ses-2,run-02,P8,55.65,control,2,90.71,control,matches the side of the 'control' montage,,,no
sub-8107,ses-3,run-01,P8,54.63,control,2,90.71,control,matches the side of the 'control' montage,,,no
sub-8107,ses-3,run-02,P8,53.42,control,2,90.71,control,matches the side of the 'control' montage,,,no
sub-8107,ses-4,run-01,P8,54.52,control,2,90.71,control,matches the side of the 'control' montage,,,no
sub-8107,ses-4,run-02,P8,54.03,control,2,90.71,control,matches the side of the 'control' montage,,,no
sub-8108,ses-1,run-01,P8,49.23,control,2,95.48,control,matches the side of the 'control' montage,,,no
sub-8108,ses-1,run-02,P8,48.34,control,2,95.48,control,matches the side of the 'control' montage,,,no
sub-8108,ses-2,run-01,P8,52.56,control,2,95.48,control,matches the side of the 'control' montage,,,no
sub-8108,ses-2,run-02,P8,52.46,control,2,95.48,control,matches the side of the 'control' montage,,,no
sub-8109,ses-1,run-01,P8,-44.39,target,2,82.32,target,matches the side of the 'target' montage,,,no
sub-8109,ses-1,run-02,P8,-44.82,target,2,82.32,target,matches the side of the 'target' montage,,,no
sub-8109,ses-2,run-01,P8,-45.36,target,2,82.32,target,matches the side of the 'target' montage,,,no
sub-8109,ses-2,run-02,P8,-45.39,target,2,82.32,target,matches the side of the 'target' montage,,,no
sub-8109,ses-3,run-01,P8,-46.36,target,2,82.32,target,matches the side of the 'target' montage,,,no
sub-8109,ses-3,run-02,P8,-46.11,target,2,82.32,target,matches the side of the 'target' montage,,,no
sub-8109,ses-4,run-01,P8,-41.82,target,2,82.32,target,matches the side of the 'target' montage,,,no
sub-8109,ses-4,run-02,P8,-42.24,target,2,82.32,target,matches the side of the 'target' montage,,,no
sub-8110,ses-1,run-01,P8,49.7,control,2,85.5,control,matches the side of the 'control' montage,,,no
sub-8110,ses-1,run-02,P8,49.81,control,2,85.5,control,matches the side of the 'control' montage,,,no
sub-8110,ses-2,run-01,P8,52.18,control,2,85.5,control,matches the side of the 'control' montage,,,no
sub-8110,ses-2,run-02,P8,51.83,control,2,85.5,control,matches the side of the 'control' montage,,,no
sub-8110,ses-3,run-01,P8,52.18,control,2,85.5,control,matches the side of the 'control' montage,,,no
sub-8110,ses-3,run-02,P8,51.83,control,2,85.5,control,matches the side of the 'control' montage,,,no
sub-8110,ses-4,run-01,P8,46.58,control,2,85.5,control,matches the side of the 'control' montage,,,no
sub-8110,ses-4,run-02,P8,46.18,control,2,85.5,control,matches the side of the 'control' montage,,,no
sub-8111,ses-1,run-01,P8,-44.56,target,2,89.65,target,matches the side of the 'target' montage,,,no
sub-8111,ses-1,run-02,P8,-44.72,target,2,89.65,target,matches the side of the 'target' montage,,,no
sub-8111,ses-2,run-01,P8,-42.84,target,2,89.65,target,matches the side of the 'target' montage,,,no
sub-8111,ses-2,run-02,P8,-43.9,target,2,89.65,target,matches the side of the 'target' montage,,,no
sub-8112,ses-1,run-01,P8,55.82,control,2,83.36,control,matches the side of the 'control' montage,,,no
sub-8112,ses-1,run-02,P8,56.21,control,2,83.36,control,matches the side of the 'control' montage,,,no
sub-8112,ses-2,run-01,P8,52.5,control,2,83.36,control,matches the side of the 'control' montage,,,no
sub-8112,ses-2,run-02,P8,52.9,control,2,83.36,control,matches the side of the 'control' montage,,,no
sub-8112,ses-3,run-01,P8,55.96,control,2,83.36,control,matches the side of the 'control' montage,,,no
sub-8112,ses-3,run-02,P8,56.78,control,2,83.36,control,matches the side of the 'control' montage,,,no
sub-8112,ses-4,run-01,P8,53.94,control,2,83.36,control,matches the side of the 'control' montage,,,no
sub-8112,ses-4,run-02,P8,54.55,control,2,83.36,control,matches the side of the 'control' montage,,,no
sub-8113,ses-1,run-01,P8,53.72,control,2,101.48,control,matches the side of the 'control' montage,,,no
sub-8113,ses-1,run-02,P8,53.64,control,2,101.48,control,matches the side of the 'control' montage,,,no
sub-8113,ses-2,run-01,P8,51.19,control,2,101.48,control,matches the side of the 'control' montage,,,no
sub-8113,ses-2,run-02,P8,50.97,control,2,101.48,control,matches the side of the 'control' montage,,,no
sub-8113,ses-3,run-01,P8,52.09,control,2,101.48,control,matches the side of the 'control' montage,,,no
sub-8113,ses-3,run-02,P8,51.4,control,2,101.48,control,matches the side of the 'control' montage,,,no
sub-8113,ses-4,run-01,P8,49.27,control,2,101.48,control,matches the side of the 'control' montage,,,no
sub-8113,ses-4,run-02,P8,49.01,control,2,101.48,control,matches the side of the 'control' montage,,,no
sub-8114,ses-1,run-01,P8,-37.52,target,2,79.73,target,matches the side of the 'target' montage,,,no
sub-8114,ses-1,run-02,P8,-37.48,target,2,79.73,target,matches the side of the 'target' montage,,,no
sub-8114,ses-2,run-01,P8,-44.43,target,2,79.73,target,matches the side of the 'target' montage,,,no
sub-8114,ses-2,run-02,P8,-44.17,target,2,79.73,target,matches the side of the 'target' montage,,,no
sub-8114,ses-3,run-01,P8,-39.86,target,2,79.73,target,matches the side of the 'target' montage,,,no
sub-8114,ses-3,run-02,P8,-40.42,target,2,79.73,target,matches the side of the 'target' montage,,,no
sub-8114,ses-4,run-01,P8,-44.51,target,2,79.73,target,matches the side of the 'target' montage,,,no
sub-8114,ses-4,run-02,P8,-43.23,target,2,79.73,target,matches the side of the 'target' montage,,,no
sub-8115,ses-1,run-01,P8,-40.73,target,2,77.44,target,matches the side of the 'target' montage,,,no
sub-8115,ses-1,run-02,P8,-40.92,target,2,77.44,target,matches the side of the 'target' montage,,,no
sub-8115,ses-2,run-01,P8,-38.98,target,2,77.44,target,matches the side of the 'target' montage,,,no
sub-8115,ses-2,run-02,P8,-38.94,target,2,77.44,target,matches the side of the 'target' montage,,,no
sub-8115,ses-3,run-01,P8,-32.45,target,2,77.44,target,matches the side of the 'target' montage,,,no
sub-8115,ses-3,run-02,P8,-32.02,target,2,77.44,target,matches the side of the 'target' montage,,,no
sub-8115,ses-4,run-01,P8,-36.21,target,2,77.44,target,matches the side of the 'target' montage,,,no
sub-8115,ses-4,run-02,P8,-36.88,target,2,77.44,target,matches the side of the 'target' montage,,,no
sub-8117,ses-1,run-01,P8,51.57,control,2,82.76,control,matches the side of the 'control' montage,,,no
sub-8117,ses-1,run-02,P8,51.45,control,2,82.76,control,matches the side of the 'control' montage,,,no
sub-8117,ses-2,run-01,P8,52.79,control,2,82.76,control,matches the side of the 'control' montage,,,no
sub-8117,ses-2,run-02,P8,52.91,control,2,82.76,control,matches the side of the 'control' montage,,,no
sub-8117,ses-3,run-01,P8,47.72,control,2,82.76,control,matches the side of the 'control' montage,,,no
sub-8117,ses-3,run-02,P8,47.95,control,2,82.76,control,matches the side of the 'control' montage,,,no
sub-8117,ses-4,run-01,P8,45.99,control,2,82.76,control,matches the side of the 'control' montage,,,no
sub-8117,ses-4,run-02,P8,45.54,control,2,82.76,control,matches the side of the 'control' montage,,,no
sub-8118,ses-1,run-01,P8,56.74,control,2,87.0,control,matches the side of the 'control' montage,,,no
sub-8118,ses-1,run-02,P8,56.17,control,2,87.0,control,matches the side of the 'control' montage,,,no
sub-8118,ses-2,run-01,P8,55.83,control,2,87.0,control,matches the side of the 'control' montage,,,no
sub-8118,ses-2,run-02,P8,55.44,control,2,87.0,control,matches the side of the 'control' montage,,,no
sub-8118,ses-3,run-01,P8,52.2,control,2,87.0,control,matches the side of the 'control' montage,,,no
sub-8118,ses-3,run-02,P8,53.31,control,2,87.0,control,matches the side of the 'control' montage,,,no
sub-8118,ses-4,run-01,P8,57.51,control,2,87.0,control,matches the side of the 'control' montage,,,no
sub-8118,ses-4,run-02,P8,57.83,control,2,87.0,control,matches the side of the 'control' montage,,,no
sub-8119,ses-1,run-01,P8,55.79,control,2,102.15,control,matches the side of the 'control' montage,,,no
sub-8119,ses-1,run-02,P8,55.35,control,2,102.15,control,matches the side of the 'control' montage,,,no
sub-8119,ses-2,run-01,P8,50.1,control,2,102.15,control,matches the side of the 'control' montage,,,no
sub-8119,ses-2,run-02,P8,49.39,control,2,102.15,control,matches the side of the 'control' montage,,,no
sub-8119,ses-3,run-01,P8,57.14,control,2,102.15,control,matches the side of the 'control' montage,,,no
sub-8119,ses-3,run-02,P8,55.94,control,2,102.15,control,matches the side of the 'control' montage,,,no
sub-8119,ses-4,run-01,P8,52.61,control,2,102.15,control,matches the side of the 'control' montage,,,no
sub-8119,ses-4,run-02,P8,52.04,control,2,102.15,control,matches the side of the 'control' montage,,,no
sub-8120,ses-1,run-01,P8,-55.1,target,2,96.76,target,matches the side of the 'target' montage,,,no
sub-8120,ses-1,run-02,P8,-55.07,target,2,96.76,target,matches the side of the 'target' montage,,,no
sub-8120,ses-2,run-01,P8,-54.55,target,2,96.76,target,matches the side of the 'target' montage,,,no
sub-8120,ses-2,run-02,P8,-53.73,target,2,96.76,target,matches the side of the 'target' montage,,,no
sub-8120,ses-3,run-01,P8,-54.85,target,2,96.76,target,matches the side of the 'target' montage,,,no
sub-8120,ses-3,run-02,P8,-54.77,target,2,96.76,target,matches the side of the 'target' montage,,,no
sub-8120,ses-4,run-01,P8,-51.88,target,2,96.76,target,matches the side of the 'target' montage,,,no
sub-8120,ses-4,run-02,P8,-51.4,target,2,96.76,target,matches the side of the 'target' montage,,,no
sub-8122,ses-1,run-01,P8,49.67,control,2,92.87,control,matches the side of the 'control' montage,,,no
sub-8122,ses-1,run-02,P8,49.78,control,2,92.87,control,matches the side of the 'control' montage,,,no
sub-8122,ses-2,run-01,P8,50.82,control,2,92.87,control,matches the side of the 'control' montage,,,no
sub-8122,ses-2,run-02,P8,49.67,control,2,92.87,control,matches the side of the 'control' montage,,,no
sub-8122,ses-3,run-01,P8,53.05,control,2,92.87,control,matches the side of the 'control' montage,,,no
sub-8122,ses-3,run-02,P8,51.94,control,2,92.87,control,matches the side of the 'control' montage,,,no
