,Electrode,run,Session,Subject,Dimension,Coordinates,Experiment,date
1713,Cathode1,run-01,ses-4,sub-037,Z,82.61461183987558,P7,2023-10-29
1714,Cathode2,run-01,ses-4,sub-037,Z,76.68388840276748,P7,2023-10-29
1715,Cathode3,run-01,ses-4,sub-037,Z,34.24877516180277,P7,2023-10-29
1716,Anode,run-02,ses-4,sub-037,Z,69.17030920926481,P7,2023-10-29
1717,Cathode1,run-02,ses-4,sub-037,Z,82.70645398646593,P7,2023-10-29
1718,Cathode2,run-02,ses-4,sub-037,Z,77.60147131886333,P7,2023-10-29
1719,Cathode3,run-02,ses-4,sub-037,Z,35.21344700362533,P7,2023-10-29
1720,Anode,run-01,ses-2,sub-037,Z,61.61443824507296,P7,2023-10-15
1721,Cathode1,run-01,ses-2,sub-037,Z,76.6273309122771,P7,2023-10-15
1722,Cathode2,run-01,ses-2,sub-037,Z,69.06302722450346,P7,2023-10-15
1723,Cathode3,run-01,ses-2,sub-037,Z,26.782410639338195,P7,2023-10-15
1724,Anode,run-02,ses-2,sub-037,Z,61.61443824507296,P7,2023-10-15
1725,Cathode1,run-02,ses-2,sub-037,Z,75.67160971462727,P7,2023-10-15
1726,Cathode2,run-02,ses-2,sub-037,Z,68.15439495258033,P7,2023-10-15
1727,Cathode3,run-02,ses-2,sub-037,Z,27.673141622915864,P7,2023-10-15
1728,Anode,run-01,ses-1,sub-037,Z,59.43408434931189,P7,2023-07-23
1729,Cathode1,run-01,ses-1,sub-037,Z,76.60709391906857,P7,2023-07-23
1730,Cathode2,run-01,ses-1,sub-037,Z,66.69898903556168,P7,2023-07-23
1731,Cathode3,run-01,ses-1,sub-037,Z,24.870968244038522,P7,2023-07-23
1732,Anode,run-02,ses-1,sub-037,Z,60.3695685537532,P7,2023-07-23
1733,Cathode1,run-02,ses-1,sub-037,Z,76.64289649575949,P7,2023-07-23
1734,Cathode2,run-02,ses-1,sub-037,Z,65.60433676559478,P7,2023-07-23
1735,Cathode3,run-02,ses-1,sub-037,Z,27.596865059807897,P7,2023-07-23
1736,Anode,run-01,ses-3,sub-037,Z,58.9356303550303,P7,2023-10-22
1737,Cathode1,run-01,ses-3,sub-037,Z,77.68618060555309,P7,2023-10-22
1738,Cathode2,run-01,ses-3,sub-037,Z,65.56742920912802,P7,2023-10-22
1739,Cathode3,run-01,ses-3,sub-037,Z,24.1685929633677,P7,2023-10-22
1740,Anode,run-02,ses-3,sub-037,Z,57.962007869035006,P7,2023-10-22
1741,Cathode1,run-02,ses-3,sub-037,Z,77.69513124972582,P7,2023-10-22
1742,Cathode2,run-02,ses-3,sub-037,Z,65.49348835088313,P7,2023-10-22
1743,Cathode3,run-02,ses-3,sub-037,Z,25.077225235290825,P7,2023-10-22
1744,Anode,run-01,ses-1,sub-007,Z,60.2723591029644,P3,2023-06-01
1745,Cathode1,run-01,ses-1,sub-007,Z,83.65483316779137,P3,2023-06-01
1746,Cathode2,run-01,ses-1,sub-007,Z,33.3501698076725,P3,2023-06-01
1747,Cathode3,run-01,ses-1,sub-007,Z,53.742581605911255,P3,2023-06-01
1748,Anode,run-02,ses-1,sub-007,Z,62.04286548495293,P3,2023-06-01
1749,Cathode1,run-02,ses-1,sub-007,Z,82.99429692327976,P3,2023-06-01
1750,Cathode2,run-02,ses-1,sub-007,Z,32.46491661667824,P3,2023-06-01
1751,Cathode3,run-02,ses-1,sub-007,Z,53.91001179814339,P3,2023-06-01
1752,Anode,run-01,ses-4,sub-014,Z,43.91399293858558,P3,2023-11-05
1753,Cathode1,run-01,ses-4,sub-014,Z,69.54335456341505,P3,2023-11-05
1754,Cathode2,run-01,ses-4,sub-014,Z,7.73548827227205,P3,2023-11-05
1755,Cathode3,run-01,ses-4,sub-014,Z,46.125118683092296,P3,2023-11-05
1756,Anode,run-02,ses-4,sub-014,Z,42.005106647498906,P3,2023-11-05
1757,Cathode1,run-02,ses-4,sub-014,Z,69.54335456341505,P3,2023-11-05
1758,Cathode2,run-02,ses-4,sub-014,Z,7.73548827227205,P3,2023-11-05
1759,Cathode3,run-02,ses-4,sub-014,Z,46.125118683092296,P3,2023-11-05
1760,Anode,run-01,ses-2,sub-014,Z,35.6669888747856,P3,2023-08-27
1761,Cathode1,run-01,ses-2,sub-014,Z,56.53895355388522,P3,2023-08-27
1762,Cathode2,run-01,ses-2,sub-014,Z,4.405504323542118,P3,2023-08-27
1763,Cathode3,run-01,ses-2,sub-014,Z,43.017643307335675,P3,2023-08-27
1764,Anode,run-02,ses-2,sub-014,Z,35.62893543019891,P3,2023-08-27
1765,Cathode1,run-02,ses-2,sub-014,Z,56.50090010929853,P3,2023-08-27
1766,Cathode2,run-02,ses-2,sub-014,Z,4.367450878955424,P3,2023-08-27
1767,Cathode3,run-02,ses-2,sub-014,Z,42.06320016179234,P3,2023-08-27
1768,Anode,run-01,ses-3,sub-014,Z,33.07053679507226,P3,2023-10-29
1769,Cathode1,run-01,ses-3,sub-014,Z,62.15145209338516,P3,2023-10-29
1770,Cathode2,run-01,ses-3,sub-014,Z,-3.955660074017942,P3,2023-10-29
1771,Cathode3,run-01,ses-3,sub-014,Z,34.52539925277233,P3,2023-10-29
1772,Anode,run-02,ses-3,sub-014,Z,32.11609364952892,P3,2023-10-29
1773,Cathode1,run-02,ses-3,sub-014,Z,62.09807662200183,P3,2023-10-29
1774,Cathode2,run-02,ses-3,sub-014,Z,-3.1079678712412715,P3,2023-10-29
1775,Cathode3,run-02,ses-3,sub-014,Z,33.570956107228994,P3,2023-10-29
1776,Anode,run-01,ses-4,sub-034,Z,67.57476152479649,P7,2023-10-19
1777,Cathode1,run-01,ses-4,sub-034,Z,84.62058311700821,P7,2023-10-19
1778,Cathode2,run-01,ses-4,sub-034,Z,65.14857837557793,P7,2023-10-19
1779,Cathode3,run-01,ses-4,sub-034,Z,37.158411860466,P7,2023-10-19
1780,Anode,run-02,ses-4,sub-034,Z,68.57472467422485,P7,2023-10-19
1781,Cathode1,run-02,ses-4,sub-034,Z,84.82684805989265,P7,2023-10-19
1782,Cathode2,run-02,ses-4,sub-034,Z,66.1485415250063,P7,2023-10-19
1783,Cathode3,run-02,ses-4,sub-034,Z,37.26968187093735,P7,2023-10-19
1784,Anode,run-01,ses-2,sub-034,Z,62.02820020914078,P7,2023-10-04
1785,Cathode1,run-01,ses-2,sub-034,Z,31.793702870607376,P7,2023-10-04
1786,Cathode2,run-01,ses-2,sub-034,Z,80.19339250028133,P7,2023-10-04
1787,Cathode3,run-01,ses-2,sub-034,Z,63.27619716525078,P7,2023-10-04
1788,Anode,run-02,ses-2,sub-034,Z,63.020025819540024,P7,2023-10-04
1789,Cathode1,run-02,ses-2,sub-034,Z,81.08208563923836,P7,2023-10-04
1790,Cathode2,run-02,ses-2,sub-034,Z,64.17302784323692,P7,2023-10-04
1791,Cathode3,run-02,ses-2,sub-034,Z,32.69867108762264,P7,2023-10-04
1792,Anode,run-01,ses-1,sub-034,Z,66.68606838583946,P7,2023-07-09
1793,Cathode1,run-01,ses-1,sub-034,Z,36.484121203422546,P7,2023-07-09
1794,Cathode2,run-01,ses-1,sub-034,Z,85.50113871693611,P7,2023-07-09
1795,Cathode3,run-01,ses-1,sub-034,Z,61.15686331689358,P7,2023-07-09
1796,Anode,run-02,ses-1,sub-034,Z,67.57476152479649,P7,2023-07-09
1797,Cathode1,run-02,ses-1,sub-034,Z,41.06326952576637,P7,2023-07-09
1798,Cathode2,run-02,ses-1,sub-034,Z,87.47665239870548,P7,2023-07-09
1799,Cathode3,run-02,ses-1,sub-034,Z,63.14051453769207,P7,2023-07-09
1800,Anode,run-01,ses-3,sub-034,Z,61.782714515924454,P7,2023-10-11
1801,Cathode1,run-01,ses-3,sub-034,Z,83.47826674580574,P7,2023-10-11
1802,Cathode2,run-01,ses-3,sub-034,Z,62.55573680996895,P7,2023-10-11
1803,Cathode3,run-01,ses-3,sub-034,Z,31.651349648833275,P7,2023-10-11
1804,Anode,run-02,ses-3,sub-034,Z,63.679508343338966,P7,2023-10-11
1805,Cathode1,run-02,ses-3,sub-034,Z,83.58139921724796,P7,2023-10-11
1806,Cathode2,run-02,ses-3,sub-034,Z,63.547562420368195,P7,2023-10-11
1807,Cathode3,run-02,ses-3,sub-034,Z,32.54818032681942,P7,2023-10-11
1808,Anode,run-01,ses-2,sub-005,Z,64.41178888827562,P7,2023-10-18
1809,Cathode1,run-01,ses-2,sub-005,Z,31.366044338792562,P7,2023-10-18
1810,Cathode2,run-01,ses-2,sub-005,Z,81.94918009079993,P7,2023-10-18
1811,Cathode3,run-01,ses-2,sub-005,Z,67.13523101527244,P7,2023-10-18
1812,Anode,run-02,ses-2,sub-005,Z,65.23405332863331,P7,2023-10-18
1813,Cathode1,run-02,ses-2,sub-005,Z,31.288941327482462,P7,2023-10-18
1814,Cathode2,run-02,ses-2,sub-005,Z,81.78082400653511,P7,2023-10-18
1815,Cathode3,run-02,ses-2,sub-005,Z,68.8427128456533,P7,2023-10-18
1816,Anode,run-01,ses-1,sub-005,Z,59.612892287783325,P7,2023-07-06
1817,Cathode1,run-01,ses-1,sub-005,Z,19.25166814494878,P7,2023-07-06
1818,Cathode2,run-01,ses-1,sub-005,Z,75.10072357207537,P7,2023-07-06
1819,Cathode3,run-01,ses-1,sub-005,Z,73.25609438959509,P7,2023-07-06
1820,Anode,run-02,ses-1,sub-005,Z,59.70414536073804,P7,2023-07-06
1821,Cathode1,run-02,ses-1,sub-005,Z,17.53003625292331,P7,2023-07-06
1822,Cathode2,run-02,ses-1,sub-005,Z,74.86941453814507,P7,2023-07-06
1823,Cathode3,run-02,ses-1,sub-005,Z,72.37087699957192,P7,2023-07-06
1824,Anode,run-01,ses-3,sub-005,Z,58.208456583321095,P7,2023-10-25
1825,Cathode1,run-01,ses-3,sub-005,Z,21.79019855801016,P7,2023-10-25
1826,Cathode2,run-01,ses-3,sub-005,Z,73.6875037252903,P7,2023-10-25
1827,Cathode3,run-01,ses-3,sub-005,Z,67.32507664803416,P7,2023-10-25
1828,Anode,run-02,ses-3,sub-005,Z,59.121974096633494,P7,2023-10-25
1829,Cathode1,run-02,ses-3,sub-005,Z,22.612462998367846,P7,2023-10-25
1830,Cathode2,run-02,ses-3,sub-005,Z,74.50976816564798,P7,2023-10-25
1831,Cathode3,run-02,ses-3,sub-005,Z,68.14734108839184,P7,2023-10-25
1832,Anode,run-01,ses-4,sub-036,Z,64.6833632402122,P7,2024-03-17
1833,Cathode1,run-01,ses-4,sub-036,Z,76.74713996611536,P7,2024-03-17
1834,Cathode2,run-01,ses-4,sub-036,Z,69.7336605694145,P7,2024-03-17
1835,Cathode3,run-01,ses-4,sub-036,Z,34.27711557224393,P7,2024-03-17
1836,Anode,run-02,ses-4,sub-036,Z,62.843575440347195,P7,2024-03-17
1837,Cathode1,run-02,ses-4,sub-036,Z,75.78886546194553,P7,2024-03-17
1838,Cathode2,run-02,ses-4,sub-036,Z,67.91418049111962,P7,2024-03-17
1839,Cathode3,run-02,ses-4,sub-036,Z,34.22066208533943,P7,2024-03-17
1840,Anode,run-01,ses-2,sub-036,Z,67.22636451944709,P7,2023-09-10
1841,Cathode1,run-01,ses-2,sub-036,Z,80.21916867233813,P7,2023-09-10
1842,Cathode2,run-01,ses-2,sub-036,Z,76.96649576164782,P7,2023-09-10
1843,Cathode3,run-01,ses-2,sub-036,Z,34.04683194682002,P7,2023-09-10
1844,Anode,run-02,ses-2,sub-036,Z,67.20605679787695,P7,2023-09-10
1845,Cathode1,run-02,ses-2,sub-036,Z,81.10068196803331,P7,2023-09-10
1846,Cathode2,run-02,ses-2,sub-036,Z,76.96649576164782,P7,2023-09-10
1847,Cathode3,run-02,ses-2,sub-036,Z,34.968960685655475,P7,2023-09-10
1848,Anode,run-01,ses-4,sub-012,Z,54.0389408916235,P1,2024-02-04
1849,Cathode1,run-01,ses-4,sub-012,Z,76.7777478247881,P1,2024-02-04
1850,Cathode2,run-01,ses-4,sub-012,Z,19.0471803098917,P1,2024-02-04
1851,Cathode3,run-01,ses-4,sub-012,Z,59.006574258208275,P1,2024-02-04
1852,Anode,run-02,ses-4,sub-012,Z,53.16181640699506,P1,2024-02-04
1853,Cathode1,run-02,ses-4,sub-012,Z,76.48352463915944,P1,2024-02-04
1854,Cathode2,run-02,ses-4,sub-012,Z,19.35385210812092,P1,2024-02-04
1855,Cathode3,run-02,ses-4,sub-012,Z,60.4666000418365,P1,2024-02-04
1856,Anode,run-01,ses-3,sub-012,Z,35.175486121326685,P1,2024-01-24
1857,Cathode1,run-01,ses-3,sub-012,Z,60.01946320012212,P1,2024-01-24
1858,Cathode2,run-01,ses-3,sub-012,Z,-1.5112313590943813,P1,2024-01-24
1859,Cathode3,run-01,ses-3,sub-012,Z,48.88551456108689,P1,2024-01-24
1860,Anode,run-02,ses-3,sub-012,Z,32.79544494301081,P1,2024-01-24
1861,Cathode1,run-02,ses-3,sub-012,Z,58.0869811065495,P1,2024-01-24
1862,Cathode2,run-02,ses-3,sub-012,Z,-2.7199248671531677,P1,2024-01-24
1863,Cathode3,run-02,ses-3,sub-012,Z,47.84260556474328,P1,2024-01-24
1864,Anode,run-01,ses-2,sub-018,Z,0.8590259931515902,P1,2023-08-23
1865,Cathode1,run-01,ses-2,sub-018,Z,-27.703329062554985,P1,2023-08-23
1866,Cathode2,run-01,ses-2,sub-018,Z,16.159761261660606,P1,2023-08-23
1867,Cathode3,run-01,ses-2,sub-018,Z,11.237861356232315,P1,2023-08-23
1868,Anode,run-02,ses-2,sub-018,Z,1.2570623542414978,P1,2023-08-23
1869,Cathode1,run-02,ses-2,sub-018,Z,-26.162010094616562,P1,2023-08-23
1870,Cathode2,run-02,ses-2,sub-018,Z,18.07192162098363,P1,2023-08-23
1871,Cathode3,run-02,ses-2,sub-018,Z,13.797067402396351,P1,2023-08-23
1872,Anode,run-01,ses-4,sub-010,Z,55.70263158529997,P7,2023-09-28
1873,Cathode1,run-01,ses-4,sub-010,Z,24.09259081631899,P7,2023-09-28
1874,Cathode2,run-01,ses-4,sub-010,Z,75.92512596398592,P7,2023-09-28
1875,Cathode3,run-01,ses-4,sub-010,Z,63.08719253540039,P7,2023-09-28
1876,Anode,run-02,ses-4,sub-010,Z,55.70263158529997,P7,2023-09-28
1877,Cathode1,run-02,ses-4,sub-010,Z,23.09587027132511,P7,2023-09-28
1878,Cathode2,run-02,ses-4,sub-010,Z,75.92512596398592,P7,2023-09-28
1879,Cathode3,run-02,ses-4,sub-010,Z,63.98210859298706,P7,2023-09-28
1880,Anode,run-01,ses-2,sub-010,Z,58.61159497499466,P7,2023-08-23
1881,Cathode1,run-01,ses-2,sub-010,Z,23.23827388137579,P7,2023-08-23
1882,Cathode2,run-01,ses-2,sub-010,Z,79.85141614079475,P7,2023-08-23
1883,Cathode3,run-01,ses-2,sub-010,Z,66.13855953514576,P7,2023-08-23
1884,Anode,run-02,ses-2,sub-010,Z,58.855803072452545,P7,2023-08-23
1885,Cathode1,run-02,ses-2,sub-010,Z,24.296199791133404,P7,2023-08-23
1886,Cathode2,run-02,ses-2,sub-010,Z,79.03769832849503,P7,2023-08-23
1887,Cathode3,run-02,ses-2,sub-010,Z,67.17587920278311,P7,2023-08-23
1888,Anode,run-01,ses-1,sub-010,Z,54.380609422922134,P7,2023-06-07
1889,Cathode1,run-01,ses-1,sub-010,Z,19.109706178307533,P7,2023-06-07
1890,Cathode2,run-01,ses-1,sub-010,Z,71.20644230395555,P7,2023-06-07
1891,Cathode3,run-01,ses-1,sub-010,Z,69.49472663551569,P7,2023-06-07
1892,Anode,run-02,ses-1,sub-010,Z,55.234926357865334,P7,2023-06-07
1893,Cathode1,run-02,ses-1,sub-010,Z,20.004622235894203,P7,2023-06-07
1894,Cathode2,run-02,ses-1,sub-010,Z,70.29092000424862,P7,2023-06-07
1895,Cathode3,run-02,ses-1,sub-010,Z,70.49144718050957,P7,2023-06-07
1896,Anode,run-01,ses-3,sub-010,Z,56.068532325327396,P7,2023-09-17
1897,Cathode1,run-01,ses-3,sub-010,Z,22.811063051223755,P7,2023-09-17
1898,Cathode2,run-01,ses-3,sub-010,Z,77.22654188424349,P7,2023-09-17
1899,Cathode3,run-01,ses-3,sub-010,Z,60.03643889725208,P7,2023-09-17
1900,Anode,run-02,ses-3,sub-010,Z,59.01809483766556,P7,2023-09-17
1901,Cathode1,run-02,ses-3,sub-010,Z,24.600895166397095,P7,2023-09-17
1902,Cathode2,run-02,ses-3,sub-010,Z,77.36894549429417,P7,2023-09-17
1903,Cathode3,run-02,ses-3,sub-010,Z,62.88419692218304,P7,2023-09-17
1904,Anode,run-01,ses-2,sub-029,Z,60.72867425531149,P7,2023-08-27
1905,Cathode1,run-01,ses-2,sub-029,Z,31.239402497187257,P7,2023-08-27
1906,Cathode2,run-01,ses-2,sub-029,Z,76.1656082328409,P7,2023-08-27
1907,Cathode3,run-01,ses-2,sub-029,Z,63.55146652646363,P7,2023-08-27
1908,Anode,run-02,ses-2,sub-029,Z,60.70599593408406,P7,2023-08-27
1909,Cathode1,run-02,ses-2,sub-029,Z,32.99835188500583,P7,2023-08-27
1910,Cathode2,run-02,ses-2,sub-029,Z,76.16762799583375,P7,2023-08-27
1911,Cathode3,run-02,ses-2,sub-029,Z,64.43094122037292,P7,2023-08-27
1912,Anode,run-01,ses-1,sub-029,Z,58.05095282010734,P7,2023-06-28
1913,Cathode1,run-01,ses-1,sub-029,Z,75.1994597800076,P7,2023-06-28
1914,Cathode2,run-01,ses-1,sub-029,Z,64.40220361016691,P7,2023-06-28
1915,Cathode3,run-01,ses-1,sub-029,Z,21.359056210145354,P7,2023-06-28
1916,Anode,run-02,ses-1,sub-029,Z,58.00559617765248,P7,2023-06-28
1917,Cathode1,run-02,ses-1,sub-029,Z,76.88633467815816,P7,2023-06-28
1918,Cathode2,run-02,ses-1,sub-029,Z,66.1651925239712,P7,2023-06-28
1919,Cathode3,run-02,ses-1,sub-029,Z,24.903672832995653,P7,2023-06-28
1936,Anode,run-01,ses-2,sub-033,Z,38.027314860373735,P3,2023-09-06
1937,Cathode1,run-01,ses-2,sub-033,Z,67.9063835889101,P3,2023-09-06
1938,Cathode2,run-01,ses-2,sub-033,Z,2.6171161718666553,P3,2023-09-06
1939,Cathode3,run-01,ses-2,sub-033,Z,45.24449623376131,P3,2023-09-06
1940,Anode,run-02,ses-2,sub-033,Z,36.22749515250325,P3,2023-09-06
1941,Cathode1,run-02,ses-2,sub-033,Z,66.84776843711734,P3,2023-09-06
1942,Cathode2,run-02,ses-2,sub-033,Z,3.517026025801897,P3,2023-09-06
1943,Cathode3,run-02,ses-2,sub-033,Z,43.44467652589083,P3,2023-09-06
1944,Anode,run-01,ses-1,sub-033,Z,35.94103993475437,P3,2023-08-10
1945,Cathode1,run-01,ses-1,sub-033,Z,63.63703919574618,P3,2023-08-10
1946,Cathode2,run-01,ses-1,sub-033,Z,0.1728864498436451,P3,2023-08-10
1947,Cathode3,run-01,ses-1,sub-033,Z,46.91656602174044,P3,2023-08-10
1948,Anode,run-02,ses-1,sub-033,Z,37.64406510069966,P3,2023-08-10
1949,Cathode1,run-02,ses-1,sub-033,Z,62.80100430175662,P3,2023-08-10
1950,Cathode2,run-02,ses-1,sub-033,Z,0.1728864498436451,P3,2023-08-10
1951,Cathode3,run-02,ses-1,sub-033,Z,46.91656602174044,P3,2023-08-10
1952,Anode,run-01,ses-3,sub-033,Z,28.095386885106564,P3,2023-11-08
1953,Cathode1,run-01,ses-3,sub-033,Z,59.60967741161585,P3,2023-11-08
1954,Cathode2,run-01,ses-3,sub-033,Z,-5.704652771353722,P3,2023-11-08
1955,Cathode3,run-01,ses-3,sub-033,Z,28.399744644761086,P3,2023-11-08
1956,Anode,run-02,ses-3,sub-033,Z,28.095386885106564,P3,2023-11-08
1957,Cathode1,run-02,ses-3,sub-033,Z,58.58201763778925,P3,2023-11-08
1958,Cathode2,run-02,ses-3,sub-033,Z,-6.732312545180321,P3,2023-11-08
1959,Cathode3,run-02,ses-3,sub-033,Z,28.271994724869728,P3,2023-11-08
1960,Anode,run-01,ses-4,sub-017,Z,-15.7569744810462,P1,2023-09-14
1961,Cathode1,run-01,ses-4,sub-017,Z,-44.20774173364043,P1,2023-09-14
1962,Cathode2,run-01,ses-4,sub-017,Z,3.5029149763286114,P1,2023-09-14
1963,Cathode3,run-01,ses-4,sub-017,Z,-7.994139589369297,P1,2023-09-14
1964,Anode,run-02,ses-4,sub-017,Z,-16.498629100620747,P1,2023-09-14
1965,Cathode1,run-02,ses-4,sub-017,Z,-44.20774173364043,P1,2023-09-14
1966,Cathode2,run-02,ses-4,sub-017,Z,2.5253162421286106,P1,2023-09-14
1967,Cathode3,run-02,ses-4,sub-017,Z,-9.713392943143845,P1,2023-09-14
1968,Anode,run-01,ses-2,sub-017,Z,-6.314897619187832,P1,2023-08-17
1969,Cathode1,run-01,ses-2,sub-017,Z,-36.43284048885107,P1,2023-08-17
1970,Cathode2,run-01,ses-2,sub-017,Z,10.142921410501003,P1,2023-08-17
1971,Cathode3,run-01,ses-2,sub-017,Z,1.265133760869503,P1,2023-08-17
1972,Anode,run-02,ses-2,sub-017,Z,-9.01174970716238,P1,2023-08-17
1973,Cathode1,run-02,ses-2,sub-017,Z,-38.2307418808341,P1,2023-08-17
1974,Cathode2,run-02,ses-2,sub-017,Z,9.349189054220915,P1,2023-08-17
1975,Cathode3,run-02,ses-2,sub-017,Z,1.1078376844525337,P1,2023-08-17
1976,Anode,run-01,ses-1,sub-017,Z,-5.599813301116228,P1,2023-07-02
1977,Cathode1,run-01,ses-1,sub-017,Z,-32.86360800638795,P1,2023-07-02
1978,Cathode2,run-01,ses-1,sub-017,Z,14.40173077583313,P1,2023-07-02
1979,Cathode3,run-01,ses-1,sub-017,Z,1.9281403422355652,P1,2023-07-02
1980,Anode,run-02,ses-1,sub-017,Z,-5.599813301116228,P1,2023-07-02
1981,Cathode1,run-02,ses-1,sub-017,Z,-32.75838966667652,P1,2023-07-02
1982,Cathode2,run-02,ses-1,sub-017,Z,13.554857816547155,P1,2023-07-02
1983,Cathode3,run-02,ses-1,sub-017,Z,1.029189646244049,P1,2023-07-02
1984,Anode,run-01,ses-3,sub-017,Z,-12.5616638623178,P1,2023-09-07
1985,Cathode1,run-01,ses-3,sub-017,Z,-40.559861212968826,P1,2023-09-07
1986,Cathode2,run-01,ses-3,sub-017,Z,3.0769153758883476,P1,2023-09-07
1987,Cathode3,run-01,ses-3,sub-017,Z,-3.158223655074835,P1,2023-09-07
1988,Anode,run-02,ses-3,sub-017,Z,-13.355396218597889,P1,2023-09-07
1989,Cathode1,run-02,ses-3,sub-017,Z,-42.147325925529,P1,2023-09-07
1990,Cathode2,run-02,ses-3,sub-017,Z,3.2087040171027184,P1,2023-09-07
1991,Cathode3,run-02,ses-3,sub-017,Z,-3.0009275786578655,P1,2023-09-07
1992,Anode,run-01,ses-1,sub-021,Z,-2.37740483507514,P1,2023-06-28
1993,Cathode1,run-01,ses-1,sub-021,Z,-31.01174710318446,P1,2023-06-28
1994,Cathode2,run-01,ses-1,sub-021,Z,14.650394726544619,P1,2023-06-28
1995,Cathode3,run-01,ses-1,sub-021,Z,4.922916159033775,P1,2023-06-28
1996,Anode,run-02,ses-1,sub-021,Z,-1.4876198433339596,P1,2023-06-28
1997,Cathode1,run-02,ses-1,sub-021,Z,-30.828944221138954,P1,2023-06-28
1998,Cathode2,run-02,ses-1,sub-021,Z,14.68445859849453,P1,2023-06-28
1999,Cathode3,run-02,ses-1,sub-021,Z,5.961440160870552,P1,2023-06-28
2000,Anode,run-01,ses-3,sub-021,Z,-1.2609186358749866,P1,2023-11-08
2001,Cathode1,run-01,ses-3,sub-021,Z,-29.973223101347685,P1,2023-11-08
2002,Cathode2,run-01,ses-3,sub-021,Z,18.402172029018402,P1,2023-11-08
2003,Cathode3,run-01,ses-3,sub-021,Z,3.84767921641469,P1,2023-11-08
2004,Anode,run-02,ses-3,sub-021,Z,-0.7465738616883755,P1,2023-11-08
2005,Cathode1,run-02,ses-3,sub-021,Z,-30.007286973297596,P1,2023-11-08
2006,Cathode2,run-02,ses-3,sub-021,Z,18.58497491106391,P1,2023-11-08
2007,Cathode3,run-02,ses-3,sub-021,Z,5.775988209992647,P1,2023-11-08
2008,Anode,run-01,ses-4,sub-025,Z,20.298455907963216,P3,2024-02-21
2009,Cathode1,run-01,ses-4,sub-025,Z,-8.723095895722508,P3,2024-02-21
2010,Cathode2,run-01,ses-4,sub-025,Z,35.960590397939086,P3,2024-02-21
2011,Cathode3,run-01,ses-4,sub-025,Z,30.155574661679566,P3,2024-02-21
2012,Anode,run-02,ses-4,sub-025,Z,20.265533744357526,P3,2024-02-21
2013,Cathode1,run-02,ses-4,sub-025,Z,-8.714242815040052,P3,2024-02-21
2014,Cathode2,run-02,ses-4,sub-025,Z,37.79778032563627,P3,2024-02-21
2015,Cathode3,run-02,ses-4,sub-025,Z,28.441220307722688,P3,2024-02-21
2016,Anode,run-01,ses-2,sub-025,Z,30.467599757947028,P3,2023-09-17
2017,Cathode1,run-01,ses-2,sub-025,Z,1.29665313847363,P3,2023-09-17
2018,Cathode2,run-01,ses-2,sub-025,Z,51.599528786726296,P3,2023-09-17
2019,Cathode3,run-01,ses-2,sub-025,Z,31.509765753522515,P3,2023-09-17
2020,Anode,run-02,ses-2,sub-025,Z,31.369733639992774,P3,2023-09-17
2021,Cathode1,run-02,ses-2,sub-025,Z,3.1009209025651217,P3,2023-09-17
2022,Cathode2,run-02,ses-2,sub-025,Z,49.762338859029114,P3,2023-09-17
2023,Cathode3,run-02,ses-2,sub-025,Z,33.31403351761401,P3,2023-09-17
2024,Anode,run-01,ses-1,sub-025,Z,18.206232130527496,P3,2023-06-15
2025,Cathode1,run-01,ses-1,sub-025,Z,-7.3777578845620155,P3,2023-06-15
2026,Cathode2,run-01,ses-1,sub-025,Z,42.9265003670007,P3,2023-06-15
2027,Cathode3,run-01,ses-1,sub-025,Z,25.416430643759668,P3,2023-06-15
2028,Anode,run-02,ses-1,sub-025,Z,19.075443848967552,P3,2023-06-15
2029,Cathode1,run-02,ses-1,sub-025,Z,-7.503083617426455,P3,2023-06-15
2030,Cathode2,run-02,ses-1,sub-025,Z,43.828634249046445,P3,2023-06-15
2031,Cathode3,run-02,ses-1,sub-025,Z,24.58899416960776,P3,2023-06-15
2032,Anode,run-01,ses-3,sub-025,Z,24.988952138461173,P3,2024-02-14
2033,Cathode1,run-01,ses-3,sub-025,Z,-5.0575691210106015,P3,2024-02-14
2034,Cathode2,run-01,ses-3,sub-025,Z,44.331829405389726,P3,2024-02-14
2035,Cathode3,run-01,ses-3,sub-025,Z,29.672575825825334,P3,2024-02-14
2036,Anode,run-02,ses-3,sub-025,Z,21.31457228306681,P3,2024-02-14
2037,Cathode1,run-02,ses-3,sub-025,Z,-4.131366156041622,P3,2024-02-14
2038,Cathode2,run-02,ses-3,sub-025,Z,42.527561641298234,P3,2024-02-14
2039,Cathode3,run-02,ses-3,sub-025,Z,26.022265053354204,P3,2024-02-14
2040,Anode,run-01,ses-2,sub-035,Z,52.74166649580002,P7,2023-10-29
2041,Cathode1,run-01,ses-2,sub-035,Z,75.64816480502486,P7,2023-10-29
2042,Cathode2,run-01,ses-2,sub-035,Z,52.28553633019328,P7,2023-10-29
2043,Cathode3,run-01,ses-2,sub-035,Z,20.93804996088147,P7,2023-10-29
2044,Anode,run-02,ses-2,sub-035,Z,54.59431203082204,P7,2023-10-29
2045,Cathode1,run-02,ses-2,sub-035,Z,75.59963134676218,P7,2023-10-29
2046,Cathode2,run-02,ses-2,sub-035,Z,54.12177944928408,P7,2023-10-29
2047,Cathode3,run-02,ses-2,sub-035,Z,22.726433411240578,P7,2023-10-29
